,Price,Address,Floor,Bathroom,Bedroom,Land,Road,City,Face
2179,31500000,other,3.0,4.0,5,1369.0,14.0,Kathmandu,West
2180,33000000,other,2.5,4.0,6,2053.5,20.0,Kathmandu,East
2181,50000000,other,3.0,4.0,5,1454.5625,12.0,Kathmandu,South
2182,22500000,other,3.0,4.0,5,1133.7,13.0,Kathmandu,West
2183,79000000,Naxal,3.0,4.0,5,3422.5,13.0,Kathmandu,West
2184,52000000,Naxal,2.5,5.0,6,1369.0,13.0,Kathmandu,West
2185,87500000,Naxal,3.5,4.0,4,3336.9375,13.0,Kathmandu,West
2186,55000000,Naxal,2.5,3.0,3,1369.0,13.0,Kathmandu,West
2187,77500000,Naxal,3.0,3.0,4,3251.375,13.0,Kathmandu,West
2188,60000000,Naxal,2.5,3.0,5,1711.25,13.0,Kathmandu,West
2189,50000000,Naxal,2.5,5.0,5,1369.0,13.0,Kathmandu,West
2190,50000000,Naxal,2.5,3.0,5,1403.225,13.0,Kathmandu,West
2191,26000000,other,2.5,2.0,5,1095.2,10.0,Kathmandu,North
2192,28000000,other,3.0,5.0,7,1711.25,10.0,Kathmandu,East
2193,35000000,other,2.5,4.0,5,1711.25,20.0,Kathmandu,West
2194,35000000,other,3.0,5.0,5,1711.25,20.0,Kathmandu,East
2195,40000000,other,3.0,4.0,3,1026.75,20.0,Kathmandu,East
2196,29000000,Naya Naikap,3.0,5.0,6,1967.9375,13.0,Kathmandu,West
2197,19500000,Naya Naikap,3.0,3.0,3,1369.0,13.0,Kathmandu,West
2198,21000000,Naya Naikap,3.0,3.0,3,1369.0,13.0,Kathmandu,West
2199,19500000,Naya Naikap,3.0,2.0,3,1369.0,13.0,Kathmandu,West
2200,29000000,Naya Naikap,3.5,4.0,7,1454.5625,13.0,Kathmandu,South East
2201,35000000,Naya Naikap,3.5,5.0,6,1711.25,13.0,Kathmandu,South East
2203,26000000,Nayabasti,2.5,4.0,5,1069.53,13.0,Lalitpur,North East
2204,27500000,Nayabasti,2.5,4.0,5,1197.87,13.0,Lalitpur,East
2205,32000000,Nayabasti,2.5,4.0,5,1283.43,20.0,Lalitpur,West
2206,35500000,Nayabasti,3.5,5.0,7,1903.76,12.0,Kathmandu,East
2207,38500000,Nayabasti,2.5,5.0,6,1433.17,20.0,Kathmandu,East
2208,45000000,other,2.5,3.0,5,1454.56,13.0,Kathmandu,West
2210,75000000,other,2.5,4.0,5,1711.25,13.0,Kathmandu,West
2212,22500000,other,2.0,3.0,4,1711.25,20.0,Kathmandu,East
2213,23000000,New Baneshwor,3.0,3.0,5,1026.75,13.0,Kathmandu,West
2214,46500000,New Baneshwor,2.5,3.0,6,2053.5,13.0,Kathmandu,West
2215,85000000,New Baneshwor,3.0,4.0,6,2909.125,13.0,Kathmandu,West
2218,21000000,other,3.0,3.0,7,1026.75,13.0,Bhaktapur,West
2219,23000000,Ochu Height,2.5,3.0,4,1026.75,13.0,Lalitpur,West
2220,24500000,Ochu Height,2.5,4.0,5,1095.2,13.0,Lalitpur,South
2221,27000000,Ochu Height,2.5,3.0,5,1095.2,13.0,Lalitpur,South
2222,33000000,Ochu Height,2.5,4.0,6,1129.425,16.0,Lalitpur,South
2223,35000000,Ochu Height,2.5,4.0,6,2053.5,20.0,Lalitpur,West
2224,41000000,Ochu Height,3.5,6.0,8,1711.25,13.0,Lalitpur,East
2225,75000000,other,3.0,4.0,3,2156.175,13.0,Kathmandu,West
2226,55000000,other,2.5,3.0,5,1711.25,13.0,Kathmandu,West
2227,23000000,other,3.0,3.0,3,1369.0,13.0,Kathmandu,West
2228,52500000,other,2.5,3.0,3,2224.625,13.0,Kathmandu,West
2229,39000000,other,3.0,5.0,6,1369.0,13.0,Kathmandu,East
2230,65000000,other,3.0,3.0,5,1779.7,13.0,Kathmandu,West
2233,24000000,other,3.0,4.0,5,1095.2,13.0,Kathmandu,West
2234,17000000,other,2.5,4.0,5,1026.75,13.0,Kathmandu,West
2235,17000000,other,2.5,4.0,5,1026.75,13.0,Kathmandu,West
2236,20000000,other,3.0,2.0,3,1711.25,9.0,Kathmandu,North East
2237,22000000,other,2.5,4.0,6,1437.45,12.0,Kathmandu,East
2238,30000000,other,2.5,4.0,5,1471.675,12.0,Kathmandu,West
2239,32000000,other,2.5,4.0,5,1625.6875,20.0,Kathmandu,East
2240,24500000,other,2.5,4.0,4,1403.225,20.0,Kathmandu,North
2241,13500000,other,3.5,3.0,4,1026.75,10.0,Kathmandu,South
2242,54000000,other,3.0,5.0,4,1779.7,20.0,Kathmandu,East
2243,67500000,other,3.5,1.0,4,1693.2724,20.0,Kathmandu,North
2244,55000000,Pasikot,2.5,5.0,5,3080.25,13.0,Kathmandu,West
2245,29000000,Pasikot,3.0,3.0,5,1369.0,13.0,Kathmandu,West
2246,25000000,Pasikot,2.5,3.0,4,1026.75,13.0,Kathmandu,West
2247,27000000,Pasikot,2.5,4.0,6,1711.25,13.0,Kathmandu,West
2248,30000000,Pasikot,3.0,4.0,8,1540.125,13.0,Kathmandu,West
2249,28000000,Pasikot,3.0,4.0,4,1369.0,13.0,Kathmandu,West
2250,33500000,Pasikot,3.0,5.0,3,1369.0,13.0,Kathmandu,West
2251,28000000,Pasikot,3.0,4.0,4,1026.75,13.0,Kathmandu,West
2252,28500000,Pasikot,3.0,4.0,6,1369.0,13.0,Kathmandu,West
2253,28000000,Pasikot,3.0,3.0,5,1369.0,13.0,Kathmandu,West
2254,28000000,Pasikot,3.0,4.0,5,1369.0,13.0,Kathmandu,West
2255,34500000,Pasikot,3.0,3.0,3,1369.0,13.0,Kathmandu,West
2256,30000000,Pasikot,3.0,5.0,8,1540.125,13.0,Kathmandu,West
2257,33000000,Pasikot,3.0,3.0,5,1711.25,13.0,Kathmandu,West
2258,42500000,Pasikot,3.5,4.0,6,2053.5,13.0,Kathmandu,West
2259,50000000,Pasikot,3.0,2.0,5,3080.25,13.0,Kathmandu,West
2260,28000000,Pasikot,3.0,4.0,8,1711.25,13.0,Kathmandu,West
2261,28000000,Pasikot,2.5,5.0,8,1711.25,13.0,Kathmandu,West
2262,16800000,Pasikot,3.0,5.0,5,1026.75,14.0,Kathmandu,North East
2263,17500000,Pasikot,3.0,2.0,6,1197.875,12.0,Kathmandu,North
2264,22500000,Pasikot,3.0,5.0,6,1197.87,15.0,Kathmandu,South East
2265,24000000,Pasikot,2.5,2.0,5,1369.0,20.0,Kathmandu,South East
2266,24500000,Pasikot,2.5,5.0,6,1369.0,13.0,Kathmandu,South East
2267,28000000,Pasikot,3.5,4.0,8,1711.25,13.0,Kathmandu,South
2268,28000000,Pasikot,3.0,3.0,8,1796.8125,14.0,Kathmandu,East
2269,30000000,Pasikot,3.0,4.0,5,1369.0,20.0,Kathmandu,West
2270,30000000,Pasikot,2.5,4.0,5,1471.675,20.0,Kathmandu,South
2271,30000000,Pasikot,2.5,5.0,4,1779.7,20.0,Kathmandu,North East
2272,31000000,Pasikot,2.5,2.0,5,1411.78,12.0,Kathmandu,South East
2273,31000000,Pasikot,2.5,3.0,5,1300.55,13.0,Kathmandu,East
2274,32000000,Pasikot,2.5,4.0,5,2053.5,13.0,Kathmandu,South East
2275,32000000,Pasikot,2.5,5.0,4,1882.375,20.0,Kathmandu,North
2276,32500000,Pasikot,3.5,2.0,5,1745.475,10.0,Kathmandu,East
2277,32500000,Pasikot,2.5,5.0,6,1754.03,14.0,Kathmandu,East
2278,33000000,Pasikot,2.5,4.0,6,2053.5,13.0,Kathmandu,South East
2279,33500000,Pasikot,2.5,4.0,5,1711.25,13.0,Kathmandu,South
2280,34000000,Pasikot,2.5,4.0,5,1369.0,13.0,Kathmandu,South East
2281,34000000,Pasikot,2.5,5.0,6,1711.25,13.0,Kathmandu,North East
2282,34000000,Pasikot,2.5,5.0,5,1754.03,14.0,Kathmandu,East
2283,35000000,Pasikot,3.0,6.0,7,1711.25,12.0,Kathmandu,South
2284,35000000,Pasikot,2.5,4.0,5,1369.0,13.0,Kathmandu,South East
2285,36000000,Pasikot,2.5,4.0,5,1711.25,13.0,Kathmandu,North
2286,36000000,Pasikot,2.5,5.0,6,1711.25,13.0,Kathmandu,North East
2287,38000000,Pasikot,2.5,3.0,5,1745.475,14.0,Kathmandu,South
2288,38000000,Pasikot,2.5,3.0,5,1745.475,14.0,Kathmandu,South West
2289,42500000,Pasikot,2.5,5.0,4,2738.0,15.0,Kathmandu,North East
2290,45000000,Pasikot,2.5,3.0,4,2738.0,15.0,Kathmandu,North East
2291,53500000,Pasikot,3.5,5.0,7,2429.975,18.5,Kathmandu,South West
2292,40000000,Pasikot,3.0,3.0,5,2053.5,13.0,Kathmandu,West
2293,33500000,Pasikot,3.0,3.0,5,1711.25,13.0,Kathmandu,West
2294,28000000,Pasikot,3.0,3.0,5,1129.425,13.0,Kathmandu,West
2295,37500000,Pepsicola,3.0,4.0,5,1369.0,13.0,Kathmandu,West
2297,25000000,Pepsicola,3.0,3.0,6,1095.2,13.0,Kathmandu,West
2298,40000000,Pepsicola,3.0,3.0,6,1369.0,13.0,Kathmandu,West
2299,30000000,Pepsicola,3.0,4.0,4,1369.0,13.0,Kathmandu,West
2300,28000000,Pepsicola,3.0,4.0,6,1711.25,13.0,Kathmandu,West
2301,45000000,Pepsicola,3.0,3.0,5,1454.56,13.0,Kathmandu,West
2302,27000000,Pepsicola,2.5,4.0,4,1060.975,13.0,Kathmandu,West
2303,13500000,Pepsicola,3.0,3.0,4,1112.3125,13.0,Kathmandu,South East
2305,16000000,Pepsicola,3.0,3.0,3,1026.75,13.0,Kathmandu,West
2306,21500000,Pepsicola,2.5,6.0,6,1112.3125,13.0,Kathmandu,East
2307,22000000,Pepsicola,3.0,4.0,6,1197.875,10.0,Kathmandu,East
2308,22000000,Pepsicola,2.5,4.0,6,1133.7,20.0,Kathmandu,West
2309,23000000,Pepsicola,3.0,5.0,5,1197.875,11.0,Kathmandu,North East
2310,24000000,Pepsicola,2.5,3.0,6,1095.2,20.0,Kathmandu,East
2312,25000000,Pepsicola,2.5,4.0,5,1026.75,18.0,Kathmandu,North East
2313,25500000,Pepsicola,2.5,4.0,6,1454.5625,13.0,Kathmandu,West
2314,26000000,Pepsicola,3.5,4.0,8,1026.75,10.0,Kathmandu,North
2315,32500000,Pepsicola,3.0,4.0,5,1711.25,18.0,Kathmandu,South East
2316,55500000,Pepsicola,3.5,6.0,6,2121.95,20.0,Kathmandu,South
2317,67500000,Pepsicola,2.5,4.0,5,3000.0,20.0,Kathmandu,South
2318,25000000,other,2.5,4.0,5,1497.34,12.0,Kathmandu,East
2319,26000000,other,3.0,3.0,5,1437.45,18.0,Kathmandu,West
2320,29900000,other,2.5,4.0,4,1369.0,20.0,Kathmandu,West
2321,25000000,other,3.0,3.0,6,1197.87,13.0,Kathmandu,West
2322,45000000,other,3.5,7.0,7,1711.25,20.0,Kathmandu,South East
2323,30000000,other,2.5,4.0,5,1711.25,10.0,Kathmandu,West
2324,48000000,other,3.0,5.0,7,2806.45,13.0,Kathmandu,North East
2325,87000000,other,2.5,5.0,9,2738.0,13.0,Kathmandu,West
2326,62500000,other,2.5,3.0,6,2738.0,14.5,Bhaktapur,South East
2327,20800000,other,3.0,5.0,5,1060.975,13.0,Lalitpur,North
2328,27500000,other,2.5,4.0,4,1048.140625,20.0,Lalitpur,South
2329,28100000,other,3.0,4.0,5,1026.75,13.0,Lalitpur,North
2330,22000000,Ramkot,3.0,3.0,5,1369.0,13.0,Kathmandu,West
2331,44900000,Ramkot,3.0,4.0,3,2352.96,13.0,Kathmandu,West
2332,42900000,Ramkot,3.0,4.0,4,1958.9462,13.0,Kathmandu,West
2333,52300000,Ramkot,2.5,4.0,5,2160.8778,13.0,Kathmandu,West
2334,54100000,Ramkot,2.5,4.0,4,2448.7972,13.0,Kathmandu,West
2335,49999999,Ramkot,2.5,5.0,3,2213.4972,13.0,Kathmandu,West
2336,51000000,Ramkot,2.5,3.0,3,1176.48,13.0,Kathmandu,West
2337,15500000,Ramkot,2.0,2.0,4,1369.0,20.0,Kathmandu,North
2338,16800000,Ramkot,2.5,2.0,5,1369.0,16.0,Kathmandu,West
2339,17500000,Ramkot,2.5,3.0,3,1129.425,10.0,Kathmandu,South East
2340,17500000,Ramkot,2.0,2.0,4,1711.25,20.0,Kathmandu,North
2341,19000000,Ramkot,2.5,4.0,2,1197.875,13.0,Kathmandu,South
2342,19000000,Ramkot,3.0,3.0,4,1326.21875,20.0,Kathmandu,East
2343,23000000,Ramkot,2.5,4.0,5,1129.425,10.0,Kathmandu,North West
2344,28500000,Raniban,3.0,4.0,6,1197.875,13.0,Kathmandu,West
2345,23500000,Raniban,2.5,3.0,5,1540.125,10.0,Kathmandu,West
2346,28000000,Raniban,2.5,4.0,6,1900.0,20.0,Kathmandu,South
2347,30000000,Raniban,2.0,3.0,3,1026.75,13.0,Kathmandu,West
2348,31000000,Raniban,3.5,5.0,6,1437.45,14.0,Kathmandu,South West
2349,33500000,Raniban,3.0,3.0,7,2053.5,14.0,Kathmandu,East
2350,36000000,Raniban,2.5,5.0,6,1026.75,20.0,Kathmandu,East
2351,47500000,Raniban,3.0,5.0,5,1711.25,13.0,Kathmandu,South
2353,35000000,Rudreshwor,2.5,5.0,5,1711.25,13.0,Kathmandu,West
2354,37500000,Rudreshwor,2.5,3.0,7,1711.25,18.0,Kathmandu,North West
2355,42000000,Rudreshwor,2.5,5.0,5,2464.2,14.0,Kathmandu,South
2356,42500000,Rudreshwor,2.5,5.0,5,2738.0,13.0,Kathmandu,East
2357,45000000,Rudreshwor,3.0,5.0,5,2738.0,20.0,Kathmandu,East
2358,48000000,Rudreshwor,2.5,3.0,4,2738.0,16.0,Kathmandu,North East
2359,49000000,Rudreshwor,2.5,6.0,5,1745.475,13.0,Kathmandu,East
2360,50000000,Rudreshwor,2.5,5.0,4,1745.475,13.0,Kathmandu,South
2361,50000000,Rudreshwor,3.0,5.0,4,1745.475,16.0,Kathmandu,East
2362,55000000,Rudreshwor,2.5,5.0,4,3080.25,20.0,Kathmandu,South East
2363,57500000,Rudreshwor,2.5,5.0,5,2053.5,15.0,Kathmandu,South
2364,59500000,Rudreshwor,3.0,5.0,5,2053.5,13.0,Kathmandu,South
2365,68000000,Rudreshwor,2.5,4.0,5,2156.175,14.0,Kathmandu,East
2366,25000000,other,2.5,3.0,6,1369.0,13.0,Kathmandu,East
2367,32500000,Sainbu,3.0,3.0,5,1197.875,13.0,Lalitpur,West
2368,47500000,Sainbu,2.5,3.0,3,2053.5,13.0,Lalitpur,West
2369,52500000,Sainbu,3.0,5.0,5,1711.25,13.0,Lalitpur,West
2370,55000000,Sainbu,3.0,5.0,5,1711.25,13.0,Lalitpur,West
2371,37500000,Sainbu,3.0,4.0,4,1026.75,13.0,Lalitpur,West
2372,32500000,Sainbu,3.0,4.0,4,1026.75,13.0,Lalitpur,West
2373,28000000,Sainbu,3.0,3.0,6,1403.225,13.0,Lalitpur,West
2374,50000000,Sainbu,3.0,4.0,4,1411.78,13.0,Lalitpur,West
2375,39000000,Sainbu,3.0,3.0,4,1369.0,13.0,Lalitpur,West
2376,31000000,Sainbu,3.0,3.0,4,1197.875,13.0,Lalitpur,West
2378,25000000,Sainbu,3.5,5.0,5,1026.75,13.0,Lalitpur,East
2379,30000000,Sainbu,3.0,2.5,4,1369.0,15.0,Lalitpur,North
2380,35000000,Sainbu,3.0,5.0,4,1095.2,15.0,Lalitpur,South East
2381,35000000,Sainbu,3.0,4.0,7,1369.0,18.0,Lalitpur,South East
2382,36500000,Sainbu,2.5,3.0,5,1745.475,14.0,Lalitpur,North East
2383,47500000,Sainbu,3.5,8.0,7,1967.93,16.0,Kathmandu,North East
2384,40000000,Sainbu,2.5,4.0,5,1240.65,13.0,Lalitpur,West
2385,61500000,Sainbu,2.5,5.0,4,2053.5,13.0,Lalitpur,West
2386,78000000,Sainbu,3.0,4.0,5,2053.5,13.0,Lalitpur,West
2387,28500000,Sainbu,3.0,3.0,4,1197.875,13.0,Lalitpur,West
2388,32000000,other,3.0,3.0,5,1668.46,13.0,Bhaktapur,West
2389,25000000,other,2.5,3.0,6,1369.0,13.0,Bhaktapur,North West
2390,25000000,other,2.5,3.0,6,1369.0,13.0,Bhaktapur,North West
2391,39000000,Samakhusi,3.0,5.0,6,1026.75,13.0,Kathmandu,West
2392,35500000,Samakhusi,3.0,4.0,6,1197.87,13.0,Kathmandu,West
2393,35500000,Samakhusi,3.0,4.0,6,1197.87,13.0,Kathmandu,West
2395,22500000,Samakhusi,3.0,4.0,9,1026.75,13.0,Kathmandu,South
2396,23000000,Samakhusi,3.0,5.0,6,1454.5625,13.0,Kathmandu,North West
2397,25500000,Samakhusi,3.5,4.0,6,1026.75,10.0,Kathmandu,North
2398,27500000,Samakhusi,3.0,3.0,6,1369.0,13.0,Kathmandu,West
2399,30000000,Samakhusi,2.5,6.0,6,1369.0,15.12944333,Kathmandu,East
2400,30500000,Samakhusi,3.0,4.0,5,1129.425,15.0,Kathmandu,West
2401,32000000,Samakhusi,2.5,5.0,6,1369.0,13.0,Kathmandu,East
2402,32000000,Samakhusi,3.0,6.0,6,1369.0,15.0,Kathmandu,East
2403,32000000,Samakhusi,2.0,4.0,6,1369.0,16.0,Kathmandu,East
2404,33000000,Samakhusi,2.5,5.0,6,1369.0,13.0,Kathmandu,North
2405,34500000,Samakhusi,3.0,4.0,4,1026.75,13.0,Kathmandu,East
2406,34500000,Samakhusi,2.5,4.0,4,1026.75,13.0,Kathmandu,East
2407,35000000,Samakhusi,2.5,3.0,4,1711.25,16.5,Kathmandu,South West
2408,35000000,Samakhusi,2.0,3.0,6,1711.25,15.0,Kathmandu,East
2409,44000000,Samakhusi,3.0,6.0,5,1369.0,15.0,Kathmandu,East
2410,45000000,Samakhusi,2.5,4.0,7,1711.25,10.0,Kathmandu,East
2411,55000000,Samakhusi,3.0,6.0,5,2395.75,14.0,Kathmandu,South
2412,55000000,Samakhusi,2.0,4.0,5,2395.75,14.0,Kathmandu,South East
2413,55000000,Samakhusi,3.0,7.0,7,2395.75,20.0,Kathmandu,North
2414,55000000,Samakhusi,2.5,5.0,6,2395.75,20.0,Kathmandu,East
2415,42000000,Samakhusi,2.5,3.0,5,1779.7,13.0,Kathmandu,West
2416,25000000,Samakhusi,2.5,3.0,5,1026.75,13.0,Kathmandu,West
2417,60000000,Samakhusi,3.0,4.0,4,3080.25,13.0,Kathmandu,West
2418,55000000,Samakhusi,2.5,5.0,9,2053.5,13.0,Kathmandu,West
2419,47000000,Samakhusi,2.5,3.0,5,1711.25,13.0,Kathmandu,West
2420,65000000,Samakhusi,2.5,3.0,5,3422.5,13.0,Kathmandu,West
2423,38000000,other,2.5,4.0,7,1437.45,13.0,Lalitpur,North East
2425,24000000,Sanagaun,3.0,4.0,5,1197.875,13.0,Lalitpur,West
2426,24000000,Sanagaun,3.0,5.0,9,1112.31,13.0,Lalitpur,West
2428,20000000,Sanagaun,3.0,3.0,5,1026.75,13.0,Lalitpur,West
2429,23500000,Sanagaun,3.0,5.0,9,1026.75,13.0,Lalitpur,West
2430,25000000,Sanagaun,3.0,3.0,5,1095.2,13.0,Lalitpur,West
2431,25000000,Sanagaun,3.0,3.0,5,1112.31,13.0,Lalitpur,West
2432,32000000,Sanagaun,2.5,3.0,6,1437.45,13.0,Lalitpur,West
2433,18500000,Sanagaun,2.5,3.0,5,1197.875,13.0,Lalitpur,East
2434,21500000,Sanagaun,2.0,2.0,5,1369.0,20.0,Lalitpur,East
2435,22000000,Sanagaun,3.0,4.0,3,1454.5625,20.0,Lalitpur,South
2437,19900000,Sanagaun,2.5,4.0,8,1069.53,12.0,Lalitpur,East
2438,20400000,Sanagaun,2.5,3.0,4,1026.75,11.5,Lalitpur,South West
2439,21500000,Sanagaun,2.5,3.0,4,1026.75,20.0,Lalitpur,North East
2440,28000000,Sanagaun,2.5,3.0,5,1967.93,13.0,Lalitpur,East
2441,30500000,Sanagaun,3.0,5.0,5,1403.225,14.5,Lalitpur,North East
2442,32500000,Sanagaun,2.5,4.0,5,1369.0,13.0,Lalitpur,East
2443,33000000,Sanagaun,2.5,6.0,8,1437.45,13.0,Lalitpur,South East
2444,33500000,Sanagaun,2.5,4.0,7,1711.25,20.0,Lalitpur,East
2446,85000000,Sanepa,2.5,3.0,5,2738.0,13.0,Lalitpur,West
2447,28000000,Sanepa,3.0,2.0,8,1266.325,13.0,Lalitpur,West
2448,67000000,Sanepa,3.0,4.0,7,2053.5,13.0,Lalitpur,West
2450,30000000,Sanepa,2.5,5.0,6,1411.78,12.0,Lalitpur,East
2451,30000000,Sanepa,3.0,4.0,4,1369.0,13.0,Lalitpur,North
2452,30000000,Sanepa,2.5,3.0,4,1095.2,20.0,Lalitpur,East
2453,32500000,Sanepa,3.0,4.0,6,1540.125,12.0,Lalitpur,East
2455,41000000,Sanepa,2.5,5.0,6,1026.75,10.0,Lalitpur,South East
2456,45000000,Sanepa,2.5,4.0,5,1711.25,10.0,Lalitpur,South East
2457,63500000,Sanepa,2.5,6.0,5,1711.25,13.0,Lalitpur,North East
2458,63500000,Sanepa,2.5,5.0,5,2700.0,14.0,Lalitpur,North West
2459,65000000,Sanepa,2.5,5.0,6,1711.25,16.0,Lalitpur,North East
2460,68000000,Sanepa,2.5,6.0,6,2738.0,10.0,Lalitpur,South East
2461,75000000,Sanepa,2.0,2.0,5,3080.25,20.0,Lalitpur,South
2462,77000000,Sanepa,2.5,4.0,6,3080.25,13.0,Kathmandu,East
2463,77500000,Sanepa,2.5,4.0,4,3148.7,16.0,Lalitpur,East
2464,60000000,Sanepa,3.0,4.0,5,1711.25,13.0,Lalitpur,West
2465,35000000,other,2.5,3.0,7,1240.65625,12.0,Kathmandu,West
2466,37000000,other,3.5,3.0,6,1026.75,13.0,Kathmandu,East
2467,42500000,other,2.5,5.0,5,1369.0,13.0,Kathmandu,West
2468,30000000,other,3.0,4.0,4,1369.0,13.0,Bhaktapur,West
2469,21500000,other,3.5,3.0,5,1095.2,16.0,Bhaktapur,North West
2470,24500000,other,2.5,3.0,5,1197.875,20.0,Bhaktapur,North
2471,38000000,other,2.5,4.0,6,1625.68,13.0,Bhaktapur,West
2472,49000000,other,2.5,5.0,6,1369.0,15.0,Bhaktapur,East
2473,40000000,Sanobharyang,2.5,2.0,4,2566.87,13.0,Kathmandu,West
2474,23500000,Sanobharyang,3.0,3.0,5,1026.75,15.0,Kathmandu,East
2475,50000000,Sanobharyang,3.0,3.0,5,2053.5,13.0,Kathmandu,South East
2476,36000000,Sanobharyang,3.0,3.0,5,1095.2,13.0,Kathmandu,West
2477,22000000,Sanobharyang,2.0,2.0,8,1796.8125,14.0,Kathmandu,East
2478,22500000,Sanobharyang,3.0,3.0,5,1112.3125,14.0,Kathmandu,East
2479,22500000,Sanobharyang,3.0,5.0,6,1112.3125,14.0,Kathmandu,East
2480,23000000,Sanobharyang,2.5,4.0,6,1197.875,13.0,Kathmandu,West
2481,23000000,Sanobharyang,3.0,3.0,5,1112.3125,14.0,Kathmandu,East
2482,31500000,Sanobharyang,2.0,2.0,7,1347.609375,16.0,Kathmandu,North
2483,36000000,Sanobharyang,3.0,3.0,7,1454.5625,16.0,Kathmandu,West
2484,42500000,Sanobharyang,3.5,7.0,6,1903.76,20.0,Kathmandu,South West
2485,45000000,Sanobharyang,2.5,5.0,4,1711.25,20.0,Kathmandu,North
2486,29000000,Sanobharyang,2.5,4.0,7,1732.64,20.0,Kathmandu,West
2487,40000000,other,2.5,4.0,4,2395.75,13.0,Kathmandu,North East
2488,22500000,Satdobato,3.0,3.0,6,1026.75,13.0,Lalitpur,West
2489,35000000,Satdobato,3.0,2.0,2,1369.0,13.0,Lalitpur,West
2490,35000000,Satdobato,3.0,4.0,5,1369.0,13.0,Lalitpur,West
2491,26000000,Satdobato,3.0,3.0,4,1026.75,13.0,Lalitpur,West
2492,28000000,Satdobato,2.5,4.0,5,1369.0,13.0,Lalitpur,West
2493,20000000,Satdobato,3.0,4.0,5,1048.140625,16.0,Lalitpur,North
2494,25000000,Satdobato,2.5,3.0,5,2053.5,10.0,Lalitpur,North
2495,26000000,Satdobato,2.5,3.0,4,1026.75,13.0,Lalitpur,East
2496,32500000,Satdobato,3.0,4.0,5,1625.6875,10.0,Lalitpur,South East
2497,45000000,Satdobato,2.5,5.0,5,2087.725,13.0,Lalitpur,West
2498,56000000,Satdobato,2.5,3.0,5,2738.0,13.0,Lalitpur,West
2499,47500000,Satdobato,3.0,3.0,5,2087.725,13.0,Lalitpur,West
2500,25000000,other,2.5,2.0,4,1796.81,12.0,Kathmandu,North
2501,28000000,Satungal,3.0,3.0,5,1369.0,13.0,Kathmandu,West
2502,29500000,Satungal,3.0,3.0,3,1437.45,13.0,Kathmandu,West
2503,22000000,Satungal,3.0,3.0,5,1668.46,13.0,Kathmandu,West
2504,28000000,Satungal,3.0,3.0,4,1711.25,13.0,Kathmandu,West
2506,21000000,Satungal,2.5,4.0,4,1026.75,13.0,Kathmandu,West
2507,18000000,Satungal,2.5,4.0,5,1240.65625,13.0,Kathmandu,East
2508,21000000,Satungal,3.0,3.0,7,1026.75,13.0,Kathmandu,South East
2509,22500000,Satungal,2.5,3.0,4,1732.64,16.0,Kathmandu,East
2510,23000000,Satungal,3.5,4.0,6,1197.875,14.0,Kathmandu,North East
2511,29000000,Satungal,3.5,5.0,8,1369.0,20.0,Kathmandu,North East
2512,29500000,Satungal,2.5,4.0,4,1437.45,13.0,Kathmandu,North West
2514,26500000,other,3.0,8.0,8,1369.0,13.0,Lalitpur,West
2515,47500000,Shankhamul,3.0,2.0,5,1540.125,13.0,Kathmandu,West
2516,31500000,Shankhamul,3.0,3.0,4,1026.75,10.0,Kathmandu,South East
2517,40000000,Shankhamul,2.5,3.0,7,1369.0,13.0,Kathmandu,West
2518,45000000,Shankhamul,2.5,8.0,8,1095.2,13.0,Kathmandu,South
2519,68000000,Shankhamul,3.5,3.0,7,2566.87,20.0,Kathmandu,North East
2520,33000000,other,2.5,3.0,5,1711.25,15.0,Kathmandu,West
2521,43500000,other,3.0,3.0,7,2652.4375,13.0,Kathmandu,West
2522,43500000,other,3.0,3.0,7,2498.425,13.0,Kathmandu,West
2523,19000000,other,2.5,3.0,5,1197.87,13.0,Lalitpur,South
2524,19500000,other,2.5,4.0,4,1026.75,13.0,Lalitpur,North
2525,29000000,other,2.5,4.0,4,1369.0,20.0,Lalitpur,East
2526,57500000,other,2.5,5.0,4,2395.75,20.0,Kathmandu,South
2527,59000000,other,2.5,5.0,4,2459.92,20.0,Kathmandu,South East
2528,29000000,other,3.0,4.0,5,1369.0,13.0,Lalitpur,West
2529,25000000,other,2.5,5.0,7,1369.0,13.0,Lalitpur,West
2530,19000000,other,2.5,4.0,6,1369.0,13.0,Lalitpur,West
2531,29500000,other,3.0,5.0,6,1369.0,13.0,Lalitpur,West
2532,22000000,other,2.5,3.0,4,1026.75,20.0,Lalitpur,North
2533,23000000,other,3.0,4.0,4,1026.75,13.0,Lalitpur,West
2534,25500000,other,3.0,4.0,5,1026.75,13.0,Lalitpur,West
2535,22000000,other,3.0,3.0,4,1026.75,13.0,Lalitpur,West
2536,65000000,other,3.0,4.0,3,2053.5,13.0,Kathmandu,West
2537,55100000,other,3.0,5.0,7,2053.5,13.0,Kathmandu,East
2538,26000000,Sipadol,3.0,3.0,5,1369.0,13.0,Bhaktapur,West
2539,16500000,Sipadol,3.0,3.0,8,1304.82,13.0,Bhaktapur,West
2540,19000000,Sipadol,3.0,3.0,7,1197.875,10.0,Bhaktapur,East
2541,19000000,Sipadol,3.5,4.0,7,1026.75,20.0,Bhaktapur,West
2542,19500000,Sipadol,3.0,3.0,6,1197.875,10.0,Bhaktapur,East
2543,23000000,Sipadol,2.5,3.0,5,1403.225,12.0,Bhaktapur,South West
